sku,facility_code,on_hand,reserved,available,reorder_point,safety_stock,projected_stockout_days,status,bin_location
ZCETY-LS-L-RR,FC-CLT,315,22,293,120,48,35,in stock,CLT-28-C
ZCETY-LS-L-RR,FC-SEA,545,43,502,120,48,60,in stock,SEA-57-D
ZCETY-LS-L-RR,FC-DFW,522,22,500,120,48,58,in stock,DFW-15-F
ZCETY-LS-L-RR,FC-EWR,111,2,109,120,48,12,low stock,EWR-19-F
ZCETY-LS-L-RR,FC-RNO,394,40,354,120,48,43,in stock,RNO-03-D
ZCETY-LS-L-RR,FC-CMH,135,6,129,120,48,15,in stock,CMH-09-F
ZCETY-LS-L-T0,FC-MEM,115,10,105,40,16,38,in stock,MEM-01-E
ZCETY-LS-L-T0,FC-CLT,183,13,170,40,16,61,in stock,CLT-49-B
ZCETY-LS-L-T0,FC-SEA,51,5,46,40,16,17,in stock,SEA-20-E
ZCETY-LS-L-T0,FC-DFW,9,0,9,40,16,3,critical,DFW-60-C
ZCETY-LS-L-T0,FC-EWR,18,2,16,40,16,6,low stock,EWR-17-B
ZCETY-LS-L-T0,FC-RNO,2,0,2,40,16,0,critical,RNO-02-E
ZCETY-LS-L-T0,FC-CMH,54,8,46,40,16,18,in stock,CMH-26-A
ZCETY-SS-XL-B0,FC-MEM,116,16,100,60,24,29,in stock,MEM-51-A
ZCETY-SS-XL-B0,FC-CLT,162,23,139,60,24,40,in stock,CLT-12-B
ZCETY-SS-XL-B0,FC-SEA,200,15,185,60,24,50,in stock,SEA-39-D
ZCETY-SS-XL-B0,FC-DFW,88,1,87,60,24,22,in stock,DFW-16-D
ZCETY-SS-XL-B0,FC-EWR,273,12,261,60,24,68,in stock,EWR-35-C
ZCETY-SS-XL-B0,FC-RNO,29,2,27,60,24,7,low stock,RNO-41-D
ZCETY-SS-XL-B0,FC-CMH,170,14,156,60,24,42,in stock,CMH-24-B
ZCETY-SS-XL-CS,FC-MEM,231,11,220,120,48,25,in stock,MEM-13-F
ZCETY-SS-XL-CS,FC-CLT,593,64,529,120,48,65,in stock,CLT-33-A
ZCETY-SS-XL-CS,FC-SEA,182,23,159,120,48,20,in stock,SEA-12-F
ZCETY-SS-XL-CS,FC-DFW,558,41,517,120,48,62,in stock,DFW-03-F
ZCETY-SS-XL-CS,FC-EWR,463,64,399,120,48,51,in stock,EWR-36-C
ZCETY-SS-XL-CS,FC-RNO,466,41,425,120,48,51,in stock,RNO-14-D
ZCETY-SS-XL-CS,FC-CMH,301,2,299,120,48,33,in stock,CMH-60-D
ZCETY-LS-XL-RR,FC-MEM,386,58,328,100,40,55,in stock,MEM-53-B
ZCETY-LS-XL-RR,FC-CLT,266,5,261,100,40,38,in stock,CLT-02-C
ZCETY-LS-XL-RR,FC-SEA,498,14,484,100,40,71,in stock,SEA-12-C
ZCETY-LS-XL-RR,FC-DFW,428,21,407,100,40,61,in stock,DFW-35-E
ZCETY-LS-XL-RR,FC-EWR,108,11,97,100,40,15,in stock,EWR-11-C
ZCETY-LS-XL-RR,FC-RNO,402,41,361,100,40,57,in stock,RNO-09-B
ZCETY-LS-XL-RR,FC-CMH,236,6,230,100,40,33,in stock,CMH-21-E
ZCETY-LS-XL-T0,FC-MEM,29,0,29,60,24,7,low stock,MEM-19-C
ZCETY-LS-XL-T0,FC-CLT,12,2,10,60,24,3,critical,CLT-30-B
ZCETY-LS-XL-T0,FC-SEA,129,5,124,60,24,32,in stock,SEA-23-A
ZCETY-LS-XL-T0,FC-DFW,123,19,104,60,24,30,in stock,DFW-23-B
ZCETY-LS-XL-T0,FC-EWR,219,20,199,60,24,54,in stock,EWR-21-B
ZCETY-LS-XL-T0,FC-RNO,207,30,177,60,24,51,in stock,RNO-56-E
ZCETY-LS-XL-T0,FC-CMH,62,5,57,60,24,15,in stock,CMH-02-E
ZCESM-AS-S-B0,FC-MEM,322,27,295,120,48,35,in stock,MEM-09-D
ZCESM-AS-S-B0,FC-CLT,8,0,8,120,48,0,critical,CLT-11-F
ZCESM-AS-S-B0,FC-SEA,98,1,97,120,48,10,low stock,SEA-42-E
ZCESM-AS-S-B0,FC-DFW,210,32,178,120,48,23,in stock,DFW-20-C
ZCESM-AS-S-B0,FC-EWR,250,21,229,120,48,27,in stock,EWR-03-C
ZCESM-AS-S-B0,FC-RNO,31,5,26,120,48,3,critical,RNO-36-C
ZCESM-AS-S-B0,FC-CMH,368,19,349,120,48,40,in stock,CMH-43-F
ZCESM-AS-S-CS,FC-MEM,390,39,351,100,40,55,in stock,MEM-09-D
ZCESM-AS-S-CS,FC-CLT,57,5,52,100,40,8,low stock,CLT-14-F
ZCESM-AS-S-CS,FC-SEA,8,0,8,100,40,1,critical,SEA-02-A
ZCESM-AS-S-CS,FC-DFW,355,37,318,100,40,50,in stock,DFW-12-E
ZCESM-AS-S-CS,FC-EWR,305,3,302,100,40,43,in stock,EWR-24-D
ZCESM-AS-S-CS,FC-RNO,307,7,300,100,40,43,in stock,RNO-15-D
ZCESM-AS-S-CS,FC-CMH,461,4,457,100,40,65,in stock,CMH-36-F
ZCESM-AS-S-RR,FC-MEM,127,16,111,60,24,31,in stock,MEM-18-A
ZCESM-AS-S-RR,FC-CLT,85,5,80,60,24,21,in stock,CLT-37-C
ZCESM-AS-S-RR,FC-SEA,214,5,209,60,24,53,in stock,SEA-15-B
ZCESM-AS-S-RR,FC-DFW,294,14,280,60,24,73,in stock,DFW-36-F
ZCESM-AS-S-RR,FC-EWR,133,22,111,60,24,33,in stock,EWR-59-C
ZCESM-AS-S-RR,FC-RNO,222,2,220,60,24,55,in stock,RNO-09-B
ZCESM-AS-S-RR,FC-CMH,76,2,74,60,24,19,in stock,CMH-12-F
ZCESM-AS-S-T0,FC-MEM,284,29,255,120,48,31,in stock,MEM-34-E
ZCESM-AS-S-T0,FC-CLT,281,38,243,120,48,31,in stock,CLT-24-C
ZCESM-AS-S-T0,FC-SEA,575,21,554,120,48,63,in stock,SEA-51-B
ZCESM-AS-S-T0,FC-DFW,17,1,16,120,48,1,critical,DFW-01-E
ZCESM-AS-S-T0,FC-EWR,201,8,193,120,48,22,in stock,EWR-27-F
ZCESM-AS-S-T0,FC-RNO,117,4,113,120,48,13,low stock,RNO-44-D
ZCESM-AS-S-T0,FC-CMH,471,26,445,120,48,52,in stock,CMH-32-E
ZCESM-AS-M-B0,FC-MEM,471,49,422,100,40,67,in stock,MEM-46-C
ZCESM-AS-M-B0,FC-CLT,4,0,4,100,40,0,critical,CLT-33-B
ZCESM-AS-M-B0,FC-SEA,3,1,2,100,40,0,critical,SEA-08-B
ZCESM-AS-M-B0,FC-DFW,166,26,140,100,40,23,in stock,DFW-57-D
ZCESM-AS-M-B0,FC-EWR,317,13,304,100,40,45,in stock,EWR-47-A
ZCESM-AS-M-B0,FC-RNO,395,26,369,100,40,56,in stock,RNO-30-B
ZCESM-AS-M-B0,FC-CMH,250,18,232,100,40,35,in stock,CMH-45-E
ZCESM-AS-M-CS,FC-MEM,49,4,45,40,16,16,in stock,MEM-56-B
ZCESM-AS-M-CS,FC-CLT,196,26,170,40,16,65,in stock,CLT-28-C
ZCESM-AS-M-CS,FC-SEA,24,0,24,40,16,8,low stock,SEA-52-A
ZCESM-AS-M-CS,FC-DFW,99,11,88,40,16,33,in stock,DFW-14-E
ZCESM-AS-M-CS,FC-EWR,81,12,69,40,16,27,in stock,EWR-11-F
ZCESM-AS-M-CS,FC-RNO,7,1,6,40,16,2,critical,RNO-29-C
ZCESM-AS-M-CS,FC-CMH,46,1,45,40,16,15,in stock,CMH-04-C
ZCESM-AS-M-RR,FC-MEM,270,5,265,80,32,45,in stock,MEM-53-F
ZCESM-AS-M-RR,FC-CLT,3,0,3,80,32,0,critical,CLT-11-C
ZCESM-AS-M-RR,FC-SEA,386,13,373,80,32,64,in stock,SEA-35-B
ZCESM-AS-M-RR,FC-DFW,172,21,151,80,32,28,in stock,DFW-11-B
ZCESM-AS-M-RR,FC-EWR,97,11,86,80,32,16,in stock,EWR-52-B
ZCESM-AS-M-RR,FC-RNO,316,29,287,80,32,52,in stock,RNO-24-C
ZCESM-AS-M-RR,FC-CMH,16,1,15,80,32,2,critical,CMH-35-F
ZCESM-AS-M-T0,FC-MEM,247,7,240,100,40,35,in stock,MEM-40-C
ZCESM-AS-M-T0,FC-CLT,427,66,361,100,40,61,in stock,CLT-06-B
ZCESM-AS-M-T0,FC-SEA,66,11,55,100,40,9,low stock,SEA-50-B
ZCESM-AS-M-T0,FC-DFW,152,22,130,100,40,21,in stock,DFW-45-A
ZCESM-AS-M-T0,FC-EWR,377,58,319,100,40,53,in stock,EWR-37-C
ZCESM-AS-M-T0,FC-RNO,472,41,431,100,40,67,in stock,RNO-35-C
ZCESM-AS-M-T0,FC-CMH,412,28,384,100,40,58,in stock,CMH-13-A
ZCESM-AS-L-B0,FC-MEM,129,19,110,40,16,43,in stock,MEM-42-F
ZCESM-AS-L-B0,FC-CLT,160,6,154,40,16,53,in stock,CLT-33-E
ZCESM-AS-L-B0,FC-SEA,138,11,127,40,16,46,in stock,SEA-19-B
ZCESM-AS-L-B0,FC-DFW,122,18,104,40,16,40,in stock,DFW-20-A
ZCESM-AS-L-B0,FC-EWR,33,0,33,40,16,11,low stock,EWR-51-D
ZCESM-AS-L-B0,FC-RNO,37,4,33,40,16,12,low stock,RNO-49-A
ZCESM-AS-L-B0,FC-CMH,106,7,99,40,16,35,in stock,CMH-59-C
ZCESM-AS-L-CS,FC-MEM,179,6,173,40,16,59,in stock,MEM-17-B
ZCESM-AS-L-CS,FC-CLT,13,0,13,40,16,4,low stock,CLT-41-E
ZCESM-AS-L-CS,FC-SEA,198,16,182,40,16,66,in stock,SEA-57-D
ZCESM-AS-L-CS,FC-DFW,68,0,68,40,16,22,in stock,DFW-20-F
ZCESM-AS-L-CS,FC-EWR,125,7,118,40,16,41,in stock,EWR-51-C
ZCESM-AS-L-CS,FC-RNO,160,20,140,40,16,53,in stock,RNO-21-F
ZCESM-AS-L-CS,FC-CMH,29,4,25,40,16,9,low stock,CMH-12-C
ZCESM-AS-L-RR,FC-MEM,13,2,11,80,32,2,critical,MEM-28-F
ZCESM-AS-L-RR,FC-CLT,251,38,213,80,32,41,in stock,CLT-39-C
ZCESM-AS-L-RR,FC-SEA,331,52,279,80,32,55,in stock,SEA-08-A
ZCESM-AS-L-RR,FC-DFW,39,0,39,80,32,6,low stock,DFW-57-D
ZCESM-AS-L-RR,FC-EWR,117,10,107,80,32,19,in stock,EWR-35-E
ZCESM-AS-L-RR,FC-RNO,100,1,99,80,32,16,in stock,RNO-01-F
ZCESM-AS-L-RR,FC-CMH,299,32,267,80,32,49,in stock,CMH-41-A
ZCESM-AS-L-T0,FC-MEM,125,0,125,40,16,41,in stock,MEM-36-A
ZCESM-AS-L-T0,FC-CLT,73,4,69,40,16,24,in stock,CLT-12-B
ZCESM-AS-L-T0,FC-SEA,131,17,114,40,16,43,in stock,SEA-08-D
ZCESM-AS-L-T0,FC-DFW,194,24,170,40,16,64,in stock,DFW-34-B
ZCESM-AS-L-T0,FC-EWR,84,9,75,40,16,28,in stock,EWR-09-B
ZCESM-AS-L-T0,FC-RNO,194,20,174,40,16,64,in stock,RNO-09-A
ZCESM-AS-L-T0,FC-CMH,8,1,7,40,16,2,critical,CMH-42-B
ZCESM-AS-XL-B0,FC-MEM,269,7,262,80,32,44,in stock,MEM-48-C
ZCESM-AS-XL-B0,FC-CLT,99,15,84,80,32,16,in stock,CLT-26-A
ZCESM-AS-XL-B0,FC-SEA,138,18,120,80,32,23,in stock,SEA-22-B
ZCESM-AS-XL-B0,FC-DFW,346,0,346,80,32,57,in stock,DFW-51-C
ZCESM-AS-XL-B0,FC-EWR,347,8,339,80,32,57,in stock,EWR-58-F
ZCESM-AS-XL-B0,FC-RNO,67,9,58,80,32,11,low stock,RNO-52-E
ZCESM-AS-XL-B0,FC-CMH,5,0,5,80,32,0,critical,CMH-41-E
ZCESM-AS-XL-CS,FC-MEM,377,9,368,100,40,53,in stock,MEM-02-C
ZCESM-AS-XL-CS,FC-CLT,364,48,316,100,40,52,in stock,CLT-59-A
ZCESM-AS-XL-CS,FC-SEA,374,11,363,100,40,53,in stock,SEA-40-F
ZCESM-AS-XL-CS,FC-DFW,462,60,402,100,40,66,in stock,DFW-17-D
ZCESM-AS-XL-CS,FC-EWR,217,21,196,100,40,31,in stock,EWR-41-E
ZCESM-AS-XL-CS,FC-RNO,349,24,325,100,40,49,in stock,RNO-48-B
ZCESM-AS-XL-CS,FC-CMH,381,52,329,100,40,54,in stock,CMH-34-B
ZCESM-AS-XL-RR,FC-MEM,132,16,116,80,32,22,in stock,MEM-54-B
ZCESM-AS-XL-RR,FC-CLT,305,17,288,80,32,50,in stock,CLT-11-F
ZCESM-AS-XL-RR,FC-SEA,32,2,30,80,32,5,low stock,SEA-49-F
ZCESM-AS-XL-RR,FC-DFW,399,56,343,80,32,66,in stock,DFW-06-C
ZCESM-AS-XL-RR,FC-EWR,377,18,359,80,32,62,in stock,EWR-41-B
ZCESM-AS-XL-RR,FC-RNO,368,17,351,80,32,61,in stock,RNO-28-A
ZCESM-AS-XL-RR,FC-CMH,171,24,147,80,32,28,in stock,CMH-50-B
ZCESM-AS-XL-T0,FC-MEM,535,70,465,120,48,59,in stock,MEM-35-E
ZCESM-AS-XL-T0,FC-CLT,589,35,554,120,48,65,in stock,CLT-53-A
ZCESM-AS-XL-T0,FC-SEA,461,31,430,120,48,51,in stock,SEA-12-F
ZCESM-AS-XL-T0,FC-DFW,498,38,460,120,48,55,in stock,DFW-51-F
ZCESM-AS-XL-T0,FC-EWR,256,37,219,120,48,28,in stock,EWR-48-E
ZCESM-AS-XL-T0,FC-RNO,415,11,404,120,48,46,in stock,RNO-13-F
ZCESM-AS-XL-T0,FC-CMH,400,43,357,120,48,44,in stock,CMH-48-D
ZCESW-AS-S-B0,FC-MEM,379,59,320,80,32,63,in stock,MEM-15-E
ZCESW-AS-S-B0,FC-CLT,33,4,29,80,32,5,low stock,CLT-42-B
ZCESW-AS-S-B0,FC-SEA,86,11,75,80,32,14,in stock,SEA-59-E
ZCESW-AS-S-B0,FC-DFW,294,43,251,80,32,49,in stock,DFW-34-C
ZCESW-AS-S-B0,FC-EWR,207,7,200,80,32,34,in stock,EWR-13-C
ZCESW-AS-S-B0,FC-RNO,80,7,73,80,32,13,in stock,RNO-25-A
ZCESW-AS-S-B0,FC-CMH,31,0,31,80,32,5,low stock,CMH-36-E
ZCESW-AS-S-CS,FC-MEM,156,23,133,60,24,39,in stock,MEM-35-B
ZCESW-AS-S-CS,FC-CLT,4,1,3,60,24,1,critical,CLT-27-D
ZCESW-AS-S-CS,FC-SEA,70,9,61,60,24,17,in stock,SEA-57-F
ZCESW-AS-S-CS,FC-DFW,188,26,162,60,24,47,in stock,DFW-32-F
ZCESW-AS-S-CS,FC-EWR,47,2,45,60,24,11,low stock,EWR-50-C
ZCESW-AS-S-CS,FC-RNO,138,22,116,60,24,34,in stock,RNO-56-A
ZCESW-AS-S-CS,FC-CMH,3,1,2,60,24,0,critical,CMH-30-C
ZCESW-AS-S-RR,FC-MEM,145,4,141,120,48,16,in stock,MEM-47-A
ZCESW-AS-S-RR,FC-CLT,108,18,90,120,48,12,low stock,CLT-08-E
ZCESW-AS-S-RR,FC-SEA,460,13,447,120,48,51,in stock,SEA-26-F
ZCESW-AS-S-RR,FC-DFW,391,8,383,120,48,43,in stock,DFW-07-A
ZCESW-AS-S-RR,FC-EWR,10,1,9,120,48,1,critical,EWR-20-B
ZCESW-AS-S-RR,FC-RNO,39,5,34,120,48,4,low stock,RNO-20-D
ZCESW-AS-S-RR,FC-CMH,268,18,250,120,48,29,in stock,CMH-05-A
ZCESW-AS-S-T0,FC-MEM,274,2,272,60,24,68,in stock,MEM-29-C
ZCESW-AS-S-T0,FC-CLT,209,17,192,60,24,52,in stock,CLT-46-E
ZCESW-AS-S-T0,FC-SEA,67,7,60,60,24,16,in stock,SEA-30-C
ZCESW-AS-S-T0,FC-DFW,221,10,211,60,24,55,in stock,DFW-58-D
ZCESW-AS-S-T0,FC-EWR,54,8,46,60,24,13,low stock,EWR-58-E
ZCESW-AS-S-T0,FC-RNO,248,24,224,60,24,62,in stock,RNO-16-E
ZCESW-AS-S-T0,FC-CMH,244,33,211,60,24,61,in stock,CMH-24-B
ZCESW-AS-M-B0,FC-MEM,67,11,56,80,32,11,low stock,MEM-25-A
ZCESW-AS-M-B0,FC-CLT,103,4,99,80,32,17,in stock,CLT-09-F
ZCESW-AS-M-B0,FC-SEA,39,1,38,80,32,6,low stock,SEA-59-C
ZCESW-AS-M-B0,FC-DFW,54,5,49,80,32,9,low stock,DFW-18-D
ZCESW-AS-M-B0,FC-EWR,248,24,224,80,32,41,in stock,EWR-02-C
ZCESW-AS-M-B0,FC-RNO,276,6,270,80,32,46,in stock,RNO-23-A
ZCESW-AS-M-B0,FC-CMH,349,44,305,80,32,58,in stock,CMH-14-D
ZCESW-AS-M-CS,FC-MEM,352,24,328,100,40,50,in stock,MEM-06-C
ZCESW-AS-M-CS,FC-CLT,412,30,382,100,40,58,in stock,CLT-28-B
ZCESW-AS-M-CS,FC-SEA,485,45,440,100,40,69,in stock,SEA-05-F
ZCESW-AS-M-CS,FC-DFW,328,14,314,100,40,46,in stock,DFW-34-D
ZCESW-AS-M-CS,FC-EWR,405,5,400,100,40,57,in stock,EWR-27-C
ZCESW-AS-M-CS,FC-RNO,120,7,113,100,40,17,in stock,RNO-23-D
ZCESW-AS-M-CS,FC-CMH,320,4,316,100,40,45,in stock,CMH-57-D
ZCESW-AS-M-RR,FC-MEM,17,2,15,80,32,2,critical,MEM-03-E
ZCESW-AS-M-RR,FC-CLT,271,8,263,80,32,45,in stock,CLT-02-F
ZCESW-AS-M-RR,FC-SEA,305,23,282,80,32,50,in stock,SEA-06-F
ZCESW-AS-M-RR,FC-DFW,64,0,64,80,32,10,low stock,DFW-41-A
ZCESW-AS-M-RR,FC-EWR,13,2,11,80,32,2,critical,EWR-28-E
ZCESW-AS-M-RR,FC-RNO,347,43,304,80,32,57,in stock,RNO-16-D
ZCESW-AS-M-RR,FC-CMH,39,0,39,80,32,6,low stock,CMH-26-F
ZCESW-AS-M-T0,FC-MEM,59,3,56,40,16,19,in stock,MEM-58-C
ZCESW-AS-M-T0,FC-CLT,95,15,80,40,16,31,in stock,CLT-36-B
ZCESW-AS-M-T0,FC-SEA,8,0,8,40,16,2,critical,SEA-54-F
ZCESW-AS-M-T0,FC-DFW,75,2,73,40,16,25,in stock,DFW-17-F
ZCESW-AS-M-T0,FC-EWR,32,4,28,40,16,10,low stock,EWR-04-D
ZCESW-AS-M-T0,FC-RNO,170,9,161,40,16,56,in stock,RNO-34-E
ZCESW-AS-M-T0,FC-CMH,186,4,182,40,16,62,in stock,CMH-59-A
ZCESW-AS-L-B0,FC-MEM,189,0,189,60,24,47,in stock,MEM-53-F
ZCESW-AS-L-B0,FC-CLT,237,1,236,60,24,59,in stock,CLT-18-D
ZCESW-AS-L-B0,FC-SEA,182,28,154,60,24,45,in stock,SEA-58-D
ZCESW-AS-L-B0,FC-DFW,1,0,1,60,24,0,critical,DFW-11-B
ZCESW-AS-L-B0,FC-EWR,63,7,56,60,24,15,in stock,EWR-37-D
ZCESW-AS-L-B0,FC-RNO,180,1,179,60,24,45,in stock,RNO-38-C
ZCESW-AS-L-B0,FC-CMH,12,2,10,60,24,3,critical,CMH-24-A
ZCESW-AS-L-CS,FC-MEM,250,12,238,120,48,27,in stock,MEM-12-F
ZCESW-AS-L-CS,FC-CLT,178,1,177,120,48,19,in stock,CLT-14-B
ZCESW-AS-L-CS,FC-SEA,33,2,31,120,48,3,critical,SEA-20-C
ZCESW-AS-L-CS,FC-DFW,75,8,67,120,48,8,low stock,DFW-30-B
ZCESW-AS-L-CS,FC-EWR,459,22,437,120,48,51,in stock,EWR-36-E
ZCESW-AS-L-CS,FC-RNO,353,46,307,120,48,39,in stock,RNO-57-B
ZCESW-AS-L-CS,FC-CMH,588,69,519,120,48,65,in stock,CMH-55-C
ZCESW-AS-L-RR,FC-MEM,536,74,462,120,48,59,in stock,MEM-28-A
ZCESW-AS-L-RR,FC-CLT,103,5,98,120,48,11,low stock,CLT-52-D
ZCESW-AS-L-RR,FC-SEA,312,39,273,120,48,34,in stock,SEA-25-B
ZCESW-AS-L-RR,FC-DFW,303,32,271,120,48,33,in stock,DFW-06-B
ZCESW-AS-L-RR,FC-EWR,297,46,251,120,48,33,in stock,EWR-60-B
ZCESW-AS-L-RR,FC-RNO,490,40,450,120,48,54,in stock,RNO-33-C
ZCESW-AS-L-RR,FC-CMH,178,17,161,120,48,19,in stock,CMH-32-C
ZCESW-AS-L-T0,FC-MEM,363,4,359,120,48,40,in stock,MEM-52-D
ZCESW-AS-L-T0,FC-CLT,502,21,481,120,48,55,in stock,CLT-15-E
ZCESW-AS-L-T0,FC-SEA,204,31,173,120,48,22,in stock,SEA-13-A
ZCESW-AS-L-T0,FC-DFW,105,11,94,120,48,11,low stock,DFW-22-D
ZCESW-AS-L-T0,FC-EWR,463,22,441,120,48,51,in stock,EWR-60-C
ZCESW-AS-L-T0,FC-RNO,99,2,97,120,48,11,low stock,RNO-41-A
ZCESW-AS-L-T0,FC-CMH,431,45,386,120,48,47,in stock,CMH-20-D
ZCESW-AS-XL-B0,FC-MEM,319,2,317,100,40,45,in stock,MEM-59-A
ZCESW-AS-XL-B0,FC-CLT,105,4,101,100,40,15,in stock,CLT-60-C
ZCESW-AS-XL-B0,FC-SEA,305,13,292,100,40,43,in stock,SEA-10-C
ZCESW-AS-XL-B0,FC-DFW,219,14,205,100,40,31,in stock,DFW-32-D
ZCESW-AS-XL-B0,FC-EWR,11,1,10,100,40,1,critical,EWR-23-C
ZCESW-AS-XL-B0,FC-RNO,65,10,55,100,40,9,low stock,RNO-02-C
ZCESW-AS-XL-B0,FC-CMH,257,16,241,100,40,36,in stock,CMH-39-A
ZCESW-AS-XL-CS,FC-MEM,208,30,178,80,32,34,in stock,MEM-33-A
ZCESW-AS-XL-CS,FC-CLT,22,3,19,80,32,3,critical,CLT-35-E
ZCESW-AS-XL-CS,FC-SEA,70,4,66,80,32,11,low stock,SEA-32-B
ZCESW-AS-XL-CS,FC-DFW,321,19,302,80,32,53,in stock,DFW-29-D
ZCESW-AS-XL-CS,FC-EWR,241,29,212,80,32,40,in stock,EWR-05-B
ZCESW-AS-XL-CS,FC-RNO,161,16,145,80,32,26,in stock,RNO-10-E
ZCESW-AS-XL-CS,FC-CMH,393,6,387,80,32,65,in stock,CMH-09-C
ZCESW-AS-XL-RR,FC-MEM,197,31,166,100,40,28,in stock,MEM-09-F
ZCESW-AS-XL-RR,FC-CLT,248,5,243,100,40,35,in stock,CLT-48-E
ZCESW-AS-XL-RR,FC-SEA,291,15,276,100,40,41,in stock,SEA-20-A
ZCESW-AS-XL-RR,FC-DFW,287,35,252,100,40,41,in stock,DFW-22-B
ZCESW-AS-XL-RR,FC-EWR,221,7,214,100,40,31,in stock,EWR-39-E
ZCESW-AS-XL-RR,FC-RNO,107,9,98,100,40,15,in stock,RNO-59-D
ZCESW-AS-XL-RR,FC-CMH,173,16,157,100,40,24,in stock,CMH-25-B
ZCESW-AS-XL-T0,FC-MEM,527,35,492,120,48,58,in stock,MEM-39-B
ZCESW-AS-XL-T0,FC-CLT,259,0,259,120,48,28,in stock,CLT-11-C
ZCESW-AS-XL-T0,FC-SEA,149,5,144,120,48,16,in stock,SEA-16-F
ZCESW-AS-XL-T0,FC-DFW,80,4,76,120,48,8,low stock,DFW-44-C
ZCESW-AS-XL-T0,FC-EWR,182,3,179,120,48,20,in stock,EWR-34-A
ZCESW-AS-XL-T0,FC-RNO,426,71,355,120,48,47,in stock,RNO-54-D
ZCESW-AS-XL-T0,FC-CMH,348,17,331,120,48,38,in stock,CMH-46-F
ZCESY-AS-S-B0,FC-MEM,385,51,334,120,48,42,in stock,MEM-46-D
ZCESY-AS-S-B0,FC-CLT,250,28,222,120,48,27,in stock,CLT-42-F
ZCESY-AS-S-B0,FC-SEA,543,42,501,120,48,60,in stock,SEA-59-B
ZCESY-AS-S-B0,FC-DFW,287,46,241,120,48,31,in stock,DFW-07-F
ZCESY-AS-S-B0,FC-EWR,175,10,165,120,48,19,in stock,EWR-05-F
ZCESY-AS-S-B0,FC-RNO,557,33,524,120,48,61,in stock,RNO-46-C
ZCESY-AS-S-B0,FC-CMH,116,8,108,120,48,12,low stock,CMH-01-B
ZCESY-AS-S-CS,FC-MEM,79,3,76,80,32,13,low stock,MEM-41-E
ZCESY-AS-S-CS,FC-CLT,166,26,140,80,32,27,in stock,CLT-01-E
ZCESY-AS-S-CS,FC-SEA,1,0,1,80,32,0,critical,SEA-56-D
ZCESY-AS-S-CS,FC-DFW,317,34,283,80,32,52,in stock,DFW-32-B
ZCESY-AS-S-CS,FC-EWR,141,19,122,80,32,23,in stock,EWR-31-D
ZCESY-AS-S-CS,FC-RNO,116,2,114,80,32,19,in stock,RNO-23-A
ZCESY-AS-S-CS,FC-CMH,51,7,44,80,32,8,low stock,CMH-11-D
ZCESY-AS-S-RR,FC-MEM,15,0,15,100,40,2,critical,MEM-13-C
ZCESY-AS-S-RR,FC-CLT,95,9,86,100,40,13,low stock,CLT-23-E
ZCESY-AS-S-RR,FC-SEA,375,20,355,100,40,53,in stock,SEA-36-D
ZCESY-AS-S-RR,FC-DFW,317,22,295,100,40,45,in stock,DFW-15-E
ZCESY-AS-S-RR,FC-EWR,116,18,98,100,40,16,in stock,EWR-20-D
ZCESY-AS-S-RR,FC-RNO,213,22,191,100,40,30,in stock,RNO-30-E
ZCESY-AS-S-RR,FC-CMH,4,1,3,100,40,0,critical,CMH-13-F
ZCESY-AS-S-T0,FC-MEM,149,8,141,60,24,37,in stock,MEM-53-A
ZCESY-AS-S-T0,FC-CLT,78,10,68,60,24,19,in stock,CLT-54-C
ZCESY-AS-S-T0,FC-SEA,62,10,52,60,24,15,in stock,SEA-10-B
ZCESY-AS-S-T0,FC-DFW,9,0,9,60,24,2,critical,DFW-21-C
ZCESY-AS-S-T0,FC-EWR,38,4,34,60,24,9,low stock,EWR-30-F
ZCESY-AS-S-T0,FC-RNO,280,5,275,60,24,70,in stock,RNO-47-E
ZCESY-AS-S-T0,FC-CMH,155,6,149,60,24,38,in stock,CMH-56-D
ZCESY-AS-M-B0,FC-MEM,180,6,174,100,40,25,in stock,MEM-34-E
ZCESY-AS-M-B0,FC-CLT,14,2,12,100,40,2,critical,CLT-20-C
ZCESY-AS-M-B0,FC-SEA,325,27,298,100,40,46,in stock,SEA-34-B
ZCESY-AS-M-B0,FC-DFW,175,26,149,100,40,25,in stock,DFW-06-C
ZCESY-AS-M-B0,FC-EWR,495,39,456,100,40,70,in stock,EWR-19-D
ZCESY-AS-M-B0,FC-RNO,106,13,93,100,40,15,in stock,RNO-04-D
ZCESY-AS-M-B0,FC-CMH,499,26,473,100,40,71,in stock,CMH-27-E
ZCESY-AS-M-CS,FC-MEM,2,1,1,40,16,0,critical,MEM-17-D
ZCESY-AS-M-CS,FC-CLT,7,0,7,40,16,2,critical,CLT-54-F
ZCESY-AS-M-CS,FC-SEA,82,5,77,40,16,27,in stock,SEA-13-A
ZCESY-AS-M-CS,FC-DFW,96,4,92,40,16,32,in stock,DFW-17-F
ZCESY-AS-M-CS,FC-EWR,41,2,39,40,16,13,in stock,EWR-41-D
ZCESY-AS-M-CS,FC-RNO,151,11,140,40,16,50,in stock,RNO-33-C
ZCESY-AS-M-CS,FC-CMH,0,0,0,40,16,0,critical,CMH-25-D
ZCESY-AS-M-RR,FC-MEM,21,1,20,40,16,7,low stock,MEM-21-E
